序号,股票代码,股票简称,最新价,阶段涨跌幅,连续换手率,资金流入净额
4201,688225,亚信安全,16.19,-4.60%,2.23%,-586.68万
4202,2779,中坚科技,91.37,-4.60%,2.51%,-5392.78万
4203,778,新兴铸管,4.56,-4.60%,3.66%,-1.27亿
4204,688805,健信超导,54.21,-4.61%,27.64%,-4088.71万
4205,601199,江南水务,5.38,-4.61%,2.19%,-1596.06万
4206,600022,山东钢铁,1.45,-4.61%,2.49%,-1.13亿
4207,300007,汉威科技,42.22,-4.61%,7.90%,-5848.96万
4208,300242,佳云科技,4.54,-4.62%,5.62%,-2291.91万
4209,571,新大洲A,5.78,-4.62%,5.81%,-4992.41万
4210,300863,卡倍亿,55.84,-4.63%,6.46%,4534.53万
4211,603109,神驰机电,23.5,-4.63%,3.74%,-930.40万
4212,603058,永吉股份,11.74,-4.63%,4.90%,-3164.34万
4213,300229,拓尔思,17.71,-4.63%,7.99%,-1.07亿
4214,2345,潮宏基,10.72,-4.63%,3.96%,-7447.93万
4215,561,烽火电子,9.47,-4.63%,3.06%,-4021.19万
4216,1255,博菲电气,35.52,-4.64%,4.00%,-843.73万
4217,300985,致远新能,22.61,-4.64%,4.05%,-1254.67万
4218,605567,春雪食品,10.49,-4.64%,5.12%,-960.85万
4219,300554,三超新材,22.01,-4.64%,6.56%,-493.99万
4220,300276,三丰智能,7.19,-4.64%,6.94%,-1.15亿
4221,657,中钨高新,55.13,-4.64%,13.93%,-3.87亿
4222,1266,宏英智能,31.56,-4.65%,5.62%,-127.54万
4223,601231,环旭电子,39.65,-4.66%,6.60%,-7419.10万
4224,688301,奕瑞科技,111.17,-4.67%,2.57%,-2901.73万
4225,688598,金博股份,23.08,-4.67%,4.62%,1771.24万
4226,2295,精艺股份,10.61,-4.67%,3.56%,-1491.85万
4227,603030,全筑股份,2.45,-4.67%,16.78%,-4085.97万
4228,300596,利安隆,40.79,-4.67%,6.97%,-4524.08万
4229,300196,长海股份,18.97,-4.67%,34.10%,-1.25亿
4230,603679,华体科技,13.44,-4.68%,6.24%,-1252.71万
4231,603602,纵横通信,12.64,-4.68%,4.25%,-1662.36万
4232,300393,中来股份,10.19,-4.68%,10.24%,-4876.49万
4233,603120,肯特催化,37.83,-4.69%,6.85%,-2060.46万
4234,688137,近岸蛋白,47.21,-4.70%,2.42%,1011.40万
4235,301528,多浦乐,67.89,-4.70%,14.80%,-164.44万
4236,688393,安必平,22.31,-4.70%,2.50%,-214.22万
4237,603008,喜临门,12.38,-4.70%,13.58%,-5244.77万
4238,300487,蓝晓科技,62.99,-4.70%,3.68%,-7656.72万
4239,20,深华发A,15.22,-4.70%,6.61%,-1951.82万
4240,300878,维康药业,25.51,-4.71%,2.56%,-310.93万
4241,2338,奥普光电,61.04,-4.71%,15.61%,8373.34万
4242,603955,大千生态,25.46,-4.72%,2.00%,-701.38万
4243,600219,南山铝业,5.86,-4.72%,3.75%,-4.74亿
4244,300572,安车检测,28.04,-4.72%,7.46%,-1267.43万
4245,2431,棕榈股份,2.42,-4.72%,5.17%,-7206.20万
4246,710,贝瑞基因,9.48,-4.72%,4.70%,-1249.75万
4247,688416,恒烁股份,94.9,-4.73%,19.83%,-3375.97万
4248,300290,荣科科技,14.51,-4.73%,9.09%,-1.06亿
4249,300066,三川智慧,6.25,-4.73%,4.39%,-5791.66万
4250,2155,湖南黄金,29.42,-4.73%,8.38%,-2.93亿
4251,688376,美埃科技,68.27,-4.74%,3.99%,1079.07万
4252,600391,航发科技,39.0,-4.74%,12.64%,-1.30亿
4253,790,华神科技,3.82,-4.74%,6.00%,-2704.92万
4254,603159,上海亚虹,25.24,-4.75%,2.31%,-1231.79万
4255,600860,京城股份,10.82,-4.75%,5.48%,-4991.59万
4256,600271,航天信息,8.23,-4.75%,2.19%,-8130.12万
4257,300452,山河药辅,13.84,-4.75%,10.56%,-6434.80万
4258,2141,贤丰控股,3.61,-4.75%,5.50%,-4003.65万
4259,301591,肯特股份,40.21,-4.76%,8.40%,-1327.68万
4260,301010,晶雪节能,20.21,-4.76%,4.40%,-227.73万
4261,300565,科信技术,12.8,-4.76%,20.49%,-7308.75万
4262,2811,郑中设计,13.01,-4.76%,4.16%,-3256.81万
4263,300217,东方电热,5.19,-4.77%,7.30%,-1.15亿
4264,300125,*ST聆达,9.39,-4.77%,4.49%,-4562.16万
4265,2056,横店东磁,18.95,-4.77%,4.95%,-2.44亿
4266,301293,三博脑科,65.58,-4.78%,13.58%,-1.25亿
4267,688716,中研股份,31.78,-4.79%,5.50%,-1271.31万
4268,300963,中洲特材,16.3,-4.79%,5.36%,-2575.03万
4269,600072,中船科技,13.33,-4.79%,11.01%,-1.20亿
4270,688565,力源科技,12.11,-4.80%,4.30%,-489.83万
4271,2157,正邦科技,3.17,-4.80%,9.12%,-7376.59万
4272,301160,翔楼新材,55.65,-4.81%,6.52%,-1292.35万
4273,301168,通灵股份,41.98,-4.81%,3.79%,-1663.56万
4274,300557,理工光科,34.83,-4.81%,11.14%,-4537.38万
4275,2812,恩捷股份,72.19,-4.81%,13.41%,-7.08亿
4276,564,供销大集,1.78,-4.81%,2.69%,-1.55亿
4277,688428,诺诚健华,28.25,-4.82%,9.34%,-5641.05万
4278,688004,博汇科技,21.32,-4.82%,4.12%,-763.69万
4279,300702,天宇股份,21.12,-4.82%,3.39%,-1458.43万
4280,300673,佩蒂股份,15.6,-4.82%,8.33%,2044.29万
4281,2977,*ST天箭,28.98,-4.83%,9.03%,3619.35万
4282,603659,璞泰来,34.47,-4.83%,7.13%,-3.05亿
4283,600308,华泰股份,3.94,-4.83%,6.82%,-4680.66万
4284,301667,纳百川,110.3,-4.83%,108.51%,7147.20万
4285,301011,华立科技,21.24,-4.84%,2.96%,-854.99万
4286,688063,派能科技,74.58,-4.84%,13.62%,3435.22万
4287,300426,华智数媒,7.27,-4.84%,3.47%,-1053.93万
4288,300218,安利股份,14.15,-4.84%,4.81%,-3132.23万
4289,300017,网宿科技,17.11,-4.84%,32.33%,2.78亿
4290,2555,三七互娱,20.86,-4.84%,5.12%,-4.37亿
4291,2144,宏达高科,14.56,-4.84%,6.79%,274.45万
4292,601698,中国卫通,36.32,-4.85%,6.97%,-4.35亿
4293,600838,上海九百,9.62,-4.85%,6.47%,-5751.06万
4294,2842,翔鹭钨业,31.75,-4.85%,44.58%,-3.18亿
4295,300238,冠昊生物,14.28,-4.86%,3.67%,-2612.42万
4296,300160,秀强股份,5.09,-4.86%,3.44%,-3595.97万
4297,300100,双林股份,29.75,-4.86%,3.51%,-1.26亿
4298,2557,洽洽食品,23.08,-4.86%,7.76%,-2390.07万
4299,2198,嘉应制药,7.25,-4.86%,6.63%,-2099.61万
4300,300256,星星科技,3.32,-4.87%,2.12%,-4321.92万
4301,688163,赛伦生物,37.85,-4.88%,9.36%,934.77万
4302,603515,欧普照明,19.69,-4.88%,1.07%,682.35万
4303,603322,超讯通信,33.75,-4.88%,17.47%,-7798.12万
4304,2160,常铝股份,4.86,-4.89%,5.65%,-5717.28万
4305,301195,北路智控,30.5,-4.90%,3.71%,-83.05万
4306,688400,凌云光,46.75,-4.90%,9.07%,-1.11亿
4307,688170,德龙激光,57.5,-4.90%,15.32%,-6013.98万
4308,300113,顺网科技,26.99,-4.90%,29.27%,2421.09万
4309,600088,中视传媒,13.93,-4.91%,1.93%,-1698.22万
4310,688278,特宝生物,60.05,-4.92%,1.24%,-5227.61万
4311,600549,厦门钨业,60.84,-4.92%,11.12%,-7.32亿
4312,600501,航天晨光,22.82,-4.92%,3.66%,-6014.59万
4313,2785,万里石,40.4,-4.92%,7.80%,2975.18万
4314,300594,朗进科技,25.07,-4.93%,11.56%,714.28万
4315,300338,ST开元,3.47,-4.93%,4.34%,-1275.73万
4316,2360,同德化工,5.98,-4.93%,35.49%,-1.07亿
4317,2014,永新股份,11.37,-4.93%,1.38%,-2505.12万
4318,300948,冠中生态,19.25,-4.94%,5.94%,-3122.52万
4319,300879,大叶股份,24.44,-4.94%,4.59%,-1793.62万
4320,600076,康欣新材,3.27,-4.94%,3.19%,-1722.93万
4321,2569,*ST步森,13.06,-4.95%,4.94%,-2249.77万
4322,600362,江西铜业,43.93,-4.95%,4.14%,-4.42亿
4323,300606,金太阳,36.28,-4.95%,23.40%,-4036.95万
4324,2408,齐翔腾达,6.15,-4.95%,5.37%,-1.28亿
4325,301459,丰茂股份,36.22,-4.96%,9.56%,-1247.37万
4326,688535,华海诚科,119.84,-4.96%,9.18%,-3124.03万
4327,603859,能科科技,39.5,-4.96%,5.37%,-3558.20万
4328,2544,普天科技,26.43,-4.96%,4.60%,-7627.42万
4329,301056,森赫股份,14.9,-4.97%,7.63%,-1685.45万
4330,702,正虹科技,6.69,-4.97%,8.90%,-1568.54万
4331,25,特力A,15.5,-4.97%,2.96%,-4015.24万
4332,600232,金鹰股份,8.39,-4.98%,8.60%,632.32万
4333,300633,开立医疗,26.7,-4.98%,4.82%,-1746.25万
4334,300365,恒华科技,5.53,-4.98%,7.86%,-2741.89万
4335,600119,长江投资,5.89,-5.00%,4.57%,-1705.94万
4336,920,沃顿科技,11.41,-5.00%,2.80%,-2474.02万
4337,300680,隆盛科技,38.75,-5.00%,9.61%,-1.12亿
4338,2816,*ST和科,24.69,-5.00%,12.23%,-2014.70万
4339,600165,ST宁科,3.41,-5.01%,2.14%,-751.83万
4340,2188,中天服务,6.24,-5.02%,9.46%,-2195.09万
4341,603396,金辰股份,34.43,-5.02%,6.30%,-1113.13万
4342,603327,福蓉科技,10.02,-5.02%,7.17%,-9613.60万
4343,2562,兄弟科技,5.49,-5.02%,8.29%,-4094.45万
4344,48,京基智农,14.2,-5.02%,5.10%,-3951.64万
4345,2383,合众思壮,9.26,-5.03%,9.03%,-1.06亿
4346,688543,国科军工,67.8,-5.04%,10.17%,-4139.31万
4347,300907,康平科技,28.45,-5.04%,5.70%,-2269.05万
4348,600108,亚盛集团,4.33,-5.04%,12.38%,-1.94亿
4349,300662,科锐国际,23.17,-5.04%,4.59%,-5678.50万
4350,601900,南方传媒,12.78,-5.05%,3.91%,-7091.17万
4351,301279,金道科技,28.17,-5.06%,3.51%,-352.07万
4352,688136,科兴制药,28.54,-5.06%,6.24%,-3459.54万
4353,603458,勘设股份,11.45,-5.06%,15.38%,-3613.02万
4354,600651,飞乐音响,6.57,-5.06%,1.84%,-6235.72万
4355,300071,福石控股,4.69,-5.06%,8.24%,-6223.97万
4356,601606,长城军工,38.54,-5.07%,4.97%,-2.58亿
4357,2330,得利斯,4.49,-5.07%,4.38%,-1418.40万
4358,300377,赢时胜,16.63,-5.08%,8.44%,-1.04亿
4359,300024,机器人,14.21,-5.08%,3.10%,-9680.76万
4360,688639,华恒生物,27.62,-5.09%,4.79%,-6962.48万
4361,601595,上海电影,24.25,-5.09%,2.58%,-3054.25万
4362,2527,新时达,12.68,-5.09%,4.68%,-6364.96万
4363,603248,锡华科技,25.14,-5.10%,32.30%,-5043.94万
4364,300872,天阳科技,15.62,-5.10%,4.50%,-1472.61万
4365,688319,欧林生物,28.3,-5.10%,3.86%,-6309.07万
4366,601208,东材科技,34.23,-5.10%,16.94%,-6.90亿
4367,300664,鹏鹞环保,5.77,-5.10%,6.33%,-2761.85万
4368,688513,苑东生物,62.35,-5.11%,3.91%,2288.47万
4369,2025,航天电器,70.51,-5.11%,15.11%,1.58亿
4370,301261,恒工精密,73.2,-5.12%,10.22%,-2440.42万
4371,300984,金沃股份,58.69,-5.12%,7.50%,-3265.10万
4372,691,*ST亚太,7.42,-5.12%,3.83%,-2130.90万
4373,603559,ST通脉,6.67,-5.12%,1.79%,-1160.35万
4374,2714,牧原股份,43.15,-5.12%,2.90%,-8.62亿
4375,930,中粮科技,6.11,-5.12%,3.40%,428.73万
4376,301308,江波龙,356.67,-5.13%,12.73%,-3.52亿
4377,2882,金龙羽,27.54,-5.13%,6.83%,-9152.99万
4378,2343,慈文传媒,6.1,-5.13%,4.34%,-2271.54万
4379,301139,元道通信,16.79,-5.14%,12.22%,-2220.71万
4380,300368,汇金股份,9.96,-5.14%,5.95%,-2356.58万
4381,2094,青岛金王,5.91,-5.14%,6.68%,-6770.70万
4382,300267,尔康制药,3.87,-5.15%,22.36%,7815.29万
4383,603301,振德医疗,90.0,-5.16%,1.98%,-60.15万
4384,2520,日发精机,5.32,-5.17%,5.84%,-5878.36万
4385,688280,精进电动,10.61,-5.18%,7.47%,-5218.87万
4386,603787,新日股份,12.08,-5.18%,9.19%,-3535.40万
4387,688638,誉辰智能,41.13,-5.19%,8.55%,1513.59万
4388,639,西王食品,2.01,-5.19%,10.06%,-2848.20万
4389,928,中钢国际,6.74,-5.20%,5.75%,-1.04亿
4390,566,海南海药,5.09,-5.21%,4.67%,-7142.58万
4391,688251,井松智能,32.15,-5.22%,6.51%,-1876.65万
4392,688197,首药控股,37.4,-5.22%,4.99%,-807.62万
4393,605080,浙江自然,24.65,-5.23%,4.28%,-1343.87万
4394,300881,盛德鑫泰,45.82,-5.23%,8.17%,323.25万
4395,603408,建霖家居,11.42,-5.23%,1.77%,-2209.78万
4396,600567,山鹰国际,1.45,-5.23%,3.25%,-1.17亿
4397,600010,包钢股份,2.72,-5.23%,7.35%,-8.64亿
4398,3038,鑫铂股份,14.29,-5.24%,9.41%,-4013.98万
4399,301491,汉桑科技,48.14,-5.24%,7.98%,-1863.24万
4400,301087,可孚医疗,54.0,-5.26%,4.29%,-721.89万
4401,688777,中控技术,65.19,-5.26%,4.31%,-2.42亿
4402,779,甘咨询,8.28,-5.26%,3.68%,-3015.25万
4403,600979,广安爱众,5.04,-5.26%,41.06%,-6112.38万
4404,300210,森远股份,9.01,-5.26%,5.15%,-2376.55万
4405,2930,宏川智慧,12.79,-5.26%,3.67%,-3620.36万
4406,2836,新宏泽,12.42,-5.26%,2.90%,-71.87万
4407,1225,和泰机电,48.0,-5.27%,11.53%,-337.50万
4408,688077,大地熊,28.56,-5.27%,4.55%,67.43万
4409,603889,新澳股份,8.81,-5.27%,6.37%,-2949.65万
4410,600026,中远海能,21.21,-5.27%,4.50%,-3.74亿
4411,603838,*ST四通,8.79,-5.28%,1.66%,-1957.56万
4412,600284,浦东建设,7.17,-5.28%,4.54%,-3399.59万
4413,300486,东杰智能,23.34,-5.28%,6.50%,-1.55亿
4414,300182,捷成股份,5.56,-5.28%,14.45%,-1.53亿
4415,911,广农糖业,5.92,-5.28%,11.03%,-2605.06万
4416,603341,龙旗科技,36.71,-5.29%,7.46%,-3469.81万
4417,301335,天元宠物,24.72,-5.29%,7.66%,-1522.12万
4418,600235,民丰特纸,6.44,-5.29%,4.16%,-1082.14万
4419,601609,金田股份,10.37,-5.30%,3.78%,-1.24亿
4420,601899,紫金矿业,33.77,-5.30%,3.98%,-30.14亿
4421,603381,永臻股份,23.19,-5.31%,10.91%,-4927.15万
4422,688356,键凯科技,102.82,-5.31%,3.10%,-685.54万
4423,688178,万德斯,32.12,-5.31%,5.62%,-2004.04万
4424,601111,中国国航,6.77,-5.31%,1.61%,-4.43亿
4425,601908,京运通,4.27,-5.32%,10.88%,-1.64亿
4426,300467,迅游科技,30.8,-5.32%,4.56%,1.80万
4427,300824,北鼎股份,9.77,-5.33%,3.30%,-873.50万
4428,688636,智明达,44.58,-5.33%,8.73%,2783.27万
4429,2791,坚朗五金,17.95,-5.33%,6.15%,-2488.52万
4430,2548,金新农,4.79,-5.34%,6.58%,-5010.85万
4431,2009,天奇股份,23.76,-5.34%,19.23%,-2.87亿
4432,600358,国旅联合,6.01,-5.35%,5.94%,-4259.11万
4433,688122,西部超导,70.54,-5.35%,5.03%,-9690.90万
4434,688308,欧科亿,90.76,-5.35%,21.51%,-3.53亿
4435,2638,勤上股份,4.25,-5.35%,6.92%,-5873.36万
4436,688365,光云科技,18.41,-5.35%,6.70%,-4543.87万
4437,301682,宏明电子,120.15,-5.36%,33.81%,-9718.48万
4438,688613,奥精医疗,19.43,-5.36%,4.67%,-1426.54万
4439,301217,铜冠铜箔,46.69,-5.37%,12.20%,-2623.74万
4440,300580,贝斯特,29.08,-5.37%,9.97%,-1633.66万
4441,2925,盈趣科技,19.04,-5.37%,2.92%,-5295.79万
4442,688559,海目星,55.83,-5.37%,5.80%,1454.55万
4443,2972,科安达,12.84,-5.38%,12.21%,-2183.67万
4444,300045,华力创通,22.35,-5.38%,9.63%,-6799.92万
4445,2272,川润股份,18.29,-5.38%,32.07%,-8735.59万
4446,603216,梦天家居,29.13,-5.39%,4.08%,-731.63万
4447,605158,华达新材,7.02,-5.39%,2.55%,-481.60万
4448,688802,沐曦股份,660.01,-5.41%,27.75%,-3.52亿
4449,688055,龙腾光电,4.02,-5.41%,1.67%,-2258.32万
4450,300817,双飞集团,19.05,-5.41%,6.21%,-755.06万
4451,301079,邵阳液压,44.37,-5.41%,46.91%,-2671.03万
4452,301458,钧崴电子,39.65,-5.42%,28.30%,1295.30万
4453,688573,信宇人,20.75,-5.42%,14.37%,-1203.25万
4454,2370,亚太药业,6.8,-5.42%,12.20%,-1.28亿
4455,688299,长阳科技,16.73,-5.43%,5.84%,-2448.52万
4456,688,国城矿业,41.61,-5.43%,5.46%,1.12亿
4457,300990,同飞股份,83.67,-5.44%,19.48%,-3347.10万
4458,2627,三峡旅游,7.12,-5.44%,9.75%,-8504.54万
4459,688073,毕得医药,56.25,-5.45%,2.63%,-701.30万
4460,2963,豪尔赛,14.58,-5.45%,6.00%,-1199.40万
4461,60,中金岭南,6.42,-5.45%,7.45%,-2.65亿
4462,600981,苏豪汇鸿,2.77,-5.46%,2.63%,-1589.57万
4463,300733,西菱动力,17.15,-5.46%,5.30%,-2634.05万
4464,300683,海特生物,32.2,-5.46%,14.20%,-6751.67万
4465,300539,横河精密,29.1,-5.46%,14.84%,-1.62亿
4466,2328,新朋股份,11.25,-5.46%,47.66%,-2165.80万
4467,603275,众辰科技,45.44,-5.47%,10.04%,-1737.95万
4468,601615,明阳智能,16.26,-5.47%,8.79%,-3.41亿
4469,600268,国电南自,15.2,-5.47%,8.45%,-2.41亿
4470,301509,金凯生科,40.86,-5.48%,20.83%,-5068.49万
4471,603956,威派格,5.35,-5.48%,2.48%,-1135.32万
4472,2183,怡亚通,5.68,-5.49%,11.35%,-1.97亿
4473,300407,凯发电气,12.7,-5.51%,6.07%,-1506.18万
4474,605255,天普股份,109.39,-5.52%,2.81%,-4944.75万
4475,300790,宇瞳光学,29.7,-5.53%,12.76%,-1.34亿
4476,300163,先锋新材,4.78,-5.53%,12.75%,-5722.41万
4477,688162,巨一科技,33.61,-5.54%,4.28%,-1062.84万
4478,300952,恒辉安防,35.3,-5.54%,12.93%,-936.07万
4479,301196,唯科科技,114.68,-5.54%,11.91%,-3463.86万
4480,2407,多氟多,30.18,-5.54%,24.52%,-12.23亿
4481,300791,仙乐健康,19.24,-5.55%,1.77%,-772.57万
4482,603969,银龙股份,9.01,-5.56%,3.61%,-8641.47万
4483,603380,易德龙,34.85,-5.56%,5.74%,464.31万
4484,300659,中孚信息,12.22,-5.56%,6.49%,-1770.60万
4485,2347,泰尔股份,7.82,-5.56%,9.94%,-4818.26万
4486,688499,利元亨,52.53,-5.57%,7.83%,-2374.57万
4487,603757,大元泵业,51.3,-5.58%,16.76%,-8116.80万
4488,300588,熙菱信息,24.37,-5.58%,4.12%,-1338.54万
4489,2843,泰嘉股份,25.19,-5.58%,26.38%,706.70万
4490,2106,莱宝高科,10.32,-5.58%,5.23%,-5824.53万
4491,600288,大恒科技,14.68,-5.59%,4.66%,-3925.39万
4492,2276,万马股份,13.69,-5.59%,7.87%,-1.95亿
4493,605286,同力天启,43.0,-5.60%,4.31%,-3486.70万
4494,600990,四创电子,22.94,-5.60%,4.10%,-804.05万
4495,600397,江钨装备,14.15,-5.60%,12.33%,-5736.24万
4496,300345,华民股份,6.4,-5.60%,11.58%,-6045.53万
4497,300016,北陆药业,9.27,-5.60%,8.67%,-4479.20万
4498,2268,电科网安,15.69,-5.60%,3.39%,-9289.32万
4499,603160,汇顶科技,65.19,-5.62%,4.80%,-3225.93万
4500,603331,百达精工,14.61,-5.62%,7.25%,-1489.67万
4501,601689,拓普集团,56.41,-5.62%,4.41%,-6.06亿
4502,300730,科创信息,13.07,-5.63%,7.30%,-2380.98万
4503,300520,科大国创,34.05,-5.63%,9.61%,-1.25亿
4504,2472,双环传动,36.71,-5.63%,4.16%,-1.23亿
4505,901,航天科技,22.24,-5.64%,6.94%,-1.14亿
4506,301668,昊创瑞通,48.26,-5.65%,13.84%,-1587.39万
4507,605056,咸亨国际,26.23,-5.65%,7.05%,-3793.82万
4508,688185,康希诺,64.4,-5.65%,3.95%,-6664.26万
4509,301029,怡合达,26.5,-5.66%,5.06%,2133.98万
4510,300586,美联新材,10.17,-5.66%,10.39%,-4149.36万
4511,301298,东利机械,15.47,-5.67%,4.48%,-766.61万
4512,603988,中电电机,24.13,-5.67%,5.95%,-4026.44万
4513,2419,天虹股份,5.49,-5.67%,4.76%,-5535.18万
4514,767,晋控电力,3.99,-5.67%,23.79%,-2.33亿
4515,605167,利柏特,17.43,-5.68%,3.10%,-3859.95万
4516,600071,凤凰光学,20.11,-5.68%,4.03%,-2838.35万
4517,2690,美亚光电,17.11,-5.68%,3.26%,-4650.94万
4518,603028,赛福天,8.12,-5.69%,5.70%,-1732.86万
4519,3009,中天火箭,57.68,-5.69%,6.08%,-9577.74万
4520,603269,海鸥股份,14.74,-5.69%,15.50%,-3627.23万
4521,603373,安邦护卫,37.8,-5.69%,5.11%,-1990.83万
4522,300780,德恩精工,23.2,-5.69%,24.88%,-939.52万
4523,300765,新诺威,30.15,-5.69%,1.33%,-3708.22万
4524,688092,爱科科技,27.78,-5.70%,2.33%,-920.82万
4525,600793,宜宾纸业,17.87,-5.70%,4.39%,-2463.97万
4526,300094,国联水产,2.98,-5.70%,6.83%,-7362.99万
4527,850,华茂股份,4.63,-5.70%,3.92%,-1646.87万
4528,2193,如意集团,6.11,-5.71%,6.86%,-863.67万
4529,301498,乖宝宠物,55.25,-5.72%,13.27%,-1.36亿
4530,300004,南风股份,13.34,-5.72%,7.20%,-2416.43万
4531,300833,浩洋股份,33.13,-5.72%,2.63%,-747.92万
4532,301628,强达电路,105.88,-5.72%,21.24%,-2369.30万
4533,688518,联赢激光,27.46,-5.73%,11.14%,-1604.42万
4534,300118,东方日升,16.11,-5.73%,11.57%,-2.09亿
4535,301361,众智科技,35.95,-5.74%,16.59%,-1285.39万
4536,603278,大业股份,12.48,-5.74%,34.70%,-4908.72万
4537,2323,雅博股份,1.97,-5.74%,9.85%,-5590.15万
4538,300708,聚灿光电,9.03,-5.74%,14.72%,-7139.95万
4539,3001,中岩大地,16.06,-5.75%,6.51%,-2527.72万
4540,2517,恺英网络,16.71,-5.75%,7.03%,-2.98亿
4541,1379,腾达科技,20.62,-5.76%,6.22%,-1408.51万
4542,600067,冠城新材,3.92,-5.77%,4.75%,-3205.09万
4543,688070,纵横股份,46.4,-5.77%,3.14%,-442.57万
4544,603042,华脉科技,19.76,-5.77%,24.37%,-6904.40万
4545,2467,二六三,6.86,-5.77%,25.91%,-1.69亿
4546,919,金陵药业,7.35,-5.77%,17.39%,-1.18亿
4547,300846,首都在线,27.4,-5.78%,32.14%,-1.67亿
4548,600668,尖峰集团,11.09,-5.78%,6.96%,-3985.75万
4549,301299,卓创资讯,61.07,-5.79%,10.37%,-3426.85万
4550,600173,卧龙新能,7.31,-5.80%,6.25%,-6209.67万
4551,300600,国瑞科技,13.33,-5.80%,18.02%,-1173.54万
4552,2683,广东宏大,39.47,-5.80%,4.70%,-1.78亿
4553,301117,佳缘科技,43.94,-5.81%,14.06%,1473.06万
4554,603665,康隆达,26.1,-5.81%,4.84%,-986.05万
4555,600880,博瑞传播,5.18,-5.82%,9.92%,-8342.89万
4556,2830,名雕股份,20.73,-5.82%,19.35%,-773.98万
4557,2043,兔宝宝,13.75,-5.82%,3.01%,-3401.11万
4558,688759,必贝特,34.72,-5.83%,10.57%,-4428.23万
4559,601965,中国汽研,16.48,-5.83%,4.09%,-6582.64万
4560,688539,高华科技,41.14,-5.84%,5.52%,-516.81万
4561,1228,永泰运,32.66,-5.85%,4.79%,-1706.88万
4562,2174,游族网络,9.15,-5.86%,4.56%,-7904.05万
4563,603920,世运电路,56.49,-5.87%,18.53%,-10.13亿
4564,301210,金杨精密,34.55,-5.88%,13.43%,-4768.56万
4565,688501,青达环保,24.83,-5.88%,6.66%,2230.68万
4566,603993,洛阳钼业,18.9,-5.88%,2.83%,-14.45亿
4567,2693,*ST双成,8.49,-5.88%,8.06%,-7138.18万
4568,301680,固德电材,100.69,-5.89%,26.52%,-9165.75万
4569,301119,正强股份,42.05,-5.89%,6.55%,831.99万
4570,708,中信特钢,15.66,-5.89%,0.68%,-4210.23万
4571,688523,航天环宇,68.6,-5.90%,20.55%,1826.31万
4572,300781,因赛集团,34.26,-5.90%,7.57%,-2240.45万
4573,2788,鹭燕医药,13.85,-5.91%,25.06%,-1.85亿
4574,603816,顾家家居,29.42,-5.92%,1.95%,-4318.00万
4575,600711,盛屯矿业,13.66,-5.92%,8.83%,-2.55亿
4576,600236,桂冠电力,9.85,-5.92%,0.70%,-8269.39万
4577,2108,沧州明珠,5.72,-5.92%,34.64%,-2.37亿
4578,600520,三佳科技,28.69,-5.93%,20.21%,-1.25亿
4579,301170,锡南科技,27.72,-5.94%,9.12%,-304.41万
4580,2086,东方海洋,1.9,-5.94%,7.40%,-4990.72万
4581,301046,能辉科技,24.8,-5.95%,5.29%,-2070.77万
4582,603001,奥康国际,8.7,-5.95%,4.83%,-4314.35万
4583,603877,太平鸟,14.19,-5.96%,1.07%,-658.24万
4584,603786,科博达,53.35,-5.96%,2.69%,-6489.04万
4585,969,安泰科技,20.81,-5.96%,6.30%,-2.17亿
4586,688323,瑞华泰,20.64,-5.97%,5.31%,111.27万
4587,688330,宏力达,47.31,-5.98%,8.68%,-6794.41万
4588,688297,中无人机,46.07,-5.98%,3.44%,-1.53亿
4589,300427,红相股份,11.47,-5.98%,14.08%,-1.00亿
4590,2670,国盛证券,12.42,-5.98%,4.86%,-7315.49万
4591,688025,杰普特,298.49,-5.99%,12.42%,-3.08亿
4592,603500,祥和实业,10.35,-5.99%,3.57%,-1212.11万
4593,300757,罗博特科,508.92,-5.99%,12.17%,-4.45亿
4594,410,沈阳机床,6.28,-5.99%,3.80%,-4784.37万
4595,2726,龙大美食,3.13,-6.01%,15.62%,-2629.85万
4596,2474,榕基软件,6.88,-6.01%,8.95%,414.87万
4597,2997,瑞鹄模具,29.68,-6.02%,3.95%,-4604.47万
4598,300784,利安科技,47.53,-6.03%,10.13%,-770.74万
4599,300987,川网传媒,16.52,-6.03%,4.50%,-1843.22万
4600,688228,开普云,101.48,-6.04%,7.00%,-5208.24万
4601,2217,合力泰,2.8,-6.04%,24.95%,-3.79亿
4602,600710,苏美达,12.41,-6.06%,4.47%,-6012.27万
4603,300581,晨曦航空,12.22,-6.07%,3.94%,-5053.51万
4604,301303,真兰仪表,15.61,-6.08%,17.45%,24.86万
4605,688322,奥比中光,77.29,-6.09%,4.75%,-1.12亿
4606,547,航天发展,26.3,-6.10%,22.43%,-17.71亿
4607,603257,中国瑞林,56.86,-6.11%,15.67%,-3762.11万
4608,2523,天桥起重,3.84,-6.11%,3.87%,-2644.86万
4609,300868,杰美特,72.27,-6.12%,14.15%,-2699.38万
4610,962,东方钽业,48.46,-6.12%,12.64%,-3.68亿
4611,300931,通用电梯,12.83,-6.14%,5.98%,-2033.41万
4612,300531,优博讯,18.77,-6.15%,12.73%,-9770.26万
4613,65,北方国际,13.58,-6.15%,7.87%,-2.08亿
4614,300080,易成新能,4.42,-6.16%,4.54%,-4428.26万
4615,2512,ST达华,4.11,-6.16%,12.57%,-1.32亿
